,moderate_fog,MF_VAE
554,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2778A561_554_torchvision.jpg,0.03220387
555,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2779C931_555_torchvision.jpg,0.099371517
556,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2779G021_556_torchvision.jpg,0.125177042
557,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2779Q231_557_torchvision.jpg,0.028900314
558,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2779Y122_558_torchvision.jpg,0.049924129
559,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_28721031_559_torchvision.jpg,0.046171672
560,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_28721232_560_torchvision.jpg,0.039185583
561,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_28732531_561_torchvision.jpg,0.039233084
562,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_28733422_562_torchvision.jpg,0.084530903
563,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2873G711_563_torchvision.jpg,0.060026985
564,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2876S111_564_torchvision.jpg,0.034863316
565,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2877B231_565_torchvision.jpg,0.072234572
566,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2973A091_566_torchvision.jpg,0.029628265
567,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2973C141_567_torchvision.jpg,0.035058145
568,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2973E171_568_torchvision.jpg,0.039531398
569,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2974F161_569_torchvision.jpg,0.035637858
570,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2974F291_570_torchvision.jpg,0.084882623
571,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2974G831_571_torchvision.jpg,0.062189623
572,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2974H691_572_torchvision.jpg,0.065627502
573,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2974R652_573_torchvision.jpg,0.059076759
574,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2974S752_574_torchvision.jpg,0.012809356
575,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2975B721_575_torchvision.jpg,0.052356669
576,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2976B021_576_torchvision.jpg,0.039453928
577,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2976P562_577_torchvision.jpg,0.050576565
578,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2976Q211_578_torchvision.jpg,0.094963364
579,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2976R491_579_torchvision.jpg,0.035209707
580,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_30731611_580_torchvision.jpg,0.071289067
581,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_3076S741_581_torchvision.jpg,0.031629097
582,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_3077Q472_582_torchvision.jpg,0.036637205
583,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_31721561_583_torchvision.jpg,0.048893859
584,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_31734582_584_torchvision.jpg,0.099928119
585,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_3173R801_585_torchvision.jpg,0.011989275
586,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_3175A271_586_torchvision.jpg,0.046024643
587,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_3176R361_587_torchvision.jpg,0.029680228
588,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_3177D691_588_torchvision.jpg,0.049722844
589,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_3178S232_589_torchvision.jpg,0.035668967
590,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_32732862_590_torchvision.jpg,0.059211183
591,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_33732782_591_torchvision.jpg,0.080464632
592,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_33732891_592_torchvision.jpg,0.03368996
593,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_33734672_593_torchvision.jpg,0.075324748
594,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4592_7998A981_594_torchvision.jpg,0.004548575
595,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4592_7998E272_595_torchvision.jpg,0.044301908
596,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4592_7998E461_596_torchvision.jpg,0.042826747
597,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4592_8098E631_597_torchvision.jpg,0.058279055
598,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1471A932_598_torchvision.jpg,0.038583275
599,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1472E721_599_torchvision.jpg,0.063599218
600,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1472F931_600_torchvision.jpg,0.063086122
601,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1472G501_601_torchvision.jpg,0.100128186
602,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1473Z411_602_torchvision.jpg,0.140741001
603,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1474C901_603_torchvision.jpg,0.055888614
604,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1477E861_604_torchvision.jpg,0.073207041
605,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1477F671_605_torchvision.jpg,0.048595152
606,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1479Y162_606_torchvision.jpg,0.022387437
607,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1571F492_607_torchvision.jpg,0.053706483
608,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1572S751_608_torchvision.jpg,0.051095394
609,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1573P711_609_torchvision.jpg,0.064870555
610,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1573P882_610_torchvision.jpg,0.010625861
611,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1573R351_611_torchvision.jpg,0.023001999
612,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1574H882_612_torchvision.jpg,0.043564931
613,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1574Y493_613_torchvision.jpg,0.01424165
614,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1575E181_614_torchvision.jpg,0.030276105
615,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1575F041_615_torchvision.jpg,0.058136206
616,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1575Y463_616_torchvision.jpg,0.024332908
617,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1576Y911_617_torchvision.jpg,0.042522901
618,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1577D522_618_torchvision.jpg,0.048152324
619,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1577G301_619_torchvision.jpg,0.083470629
620,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1577H495_620_torchvision.jpg,0.010129978
621,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1577H791_621_torchvision.jpg,0.026944746
622,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1579Z231_622_torchvision.jpg,0.110870011
623,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1671R751_623_torchvision.jpg,0.065950088
624,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1672D911_624_torchvision.jpg,0.102938595
625,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1673F261_625_torchvision.jpg,0.028847204
626,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1673F901_626_torchvision.jpg,0.061048299
627,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1673Q411_627_torchvision.jpg,0.046308836
628,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1673S341_628_torchvision.jpg,0.091524172
629,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1673S521_629_torchvision.jpg,0.031280885
630,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1674G721_630_torchvision.jpg,0.043734734
631,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1675A143_631_torchvision.jpg,0.035650197
632,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1675D851_632_torchvision.jpg,0.030505565
633,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1675W871_633_torchvision.jpg,0.122415042
634,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1675Z631_634_torchvision.jpg,0.066647581
635,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1676C032_635_torchvision.jpg,0.053974842
636,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1676E351_636_torchvision.jpg,0.053436746
637,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1677A421_637_torchvision.jpg,0.060879183
638,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1677D201_638_torchvision.jpg,0.041288825
639,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1677R182_639_torchvision.jpg,0.055754641
640,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1677S221_640_torchvision.jpg,0.038139045
641,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1677X752_641_torchvision.jpg,0.042890743
642,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1678P861_642_torchvision.jpg,0.064807232
643,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1770G201_643_torchvision.jpg,0.060240649
644,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1770G401_644_torchvision.jpg,0.045921279
645,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1770G911_645_torchvision.jpg,0.057925516
646,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1770H151_646_torchvision.jpg,0.040584244
647,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1770Q971_647_torchvision.jpg,0.015020145
648,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1770Q971_648_torchvision.jpg,0.093798691
649,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1770W061_649_torchvision.jpg,0.099569825
650,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_17714084_650_torchvision.jpg,0.058567069
651,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1771C021_651_torchvision.jpg,0.070105595
652,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1771Y901_652_torchvision.jpg,0.024478898
653,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_17724802_653_torchvision.jpg,0.051831278
654,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1772C391_654_torchvision.jpg,0.021597534
655,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1773A891_655_torchvision.jpg,0.051059745
656,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1774E441_656_torchvision.jpg,0.083232453
657,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1774H261_657_torchvision.jpg,0.103186826
658,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1775D511_658_torchvision.jpg,0.024957673
659,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1775F161_659_torchvision.jpg,0.028360339
660,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1775G332_660_torchvision.jpg,0.021218456
661,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1776G402_661_torchvision.jpg,0.031531717
662,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1776R262_662_torchvision.jpg,0.046130361
663,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1776R262_663_torchvision.jpg,0.040940864
664,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1866F861_664_torchvision.jpg,0.056541332
665,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1866G461_665_torchvision.jpg,0.033583335
666,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_18692902_666_torchvision.jpg,0.04097082
667,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1870D831_667_torchvision.jpg,0.032066376
668,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1871P741_668_torchvision.jpg,0.063238962
669,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1871X581_669_torchvision.jpg,0.06575674
670,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1874H221_670_torchvision.jpg,0.049597216
671,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1874H522_671_torchvision.jpg,0.060667518
672,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1874H741_672_torchvision.jpg,0.050975458
673,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1874H961_673_torchvision.jpg,0.075500741
674,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1875A971_674_torchvision.jpg,0.059048287
675,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1875D041_675_torchvision.jpg,0.049520735
676,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1875D311_676_torchvision.jpg,0.050709023
677,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_18763071_677_torchvision.jpg,0.043052561
678,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1964E441_678_torchvision.jpg,0.098868169
679,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1964E442_679_torchvision.jpg,0.097472101
680,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1965E501_680_torchvision.jpg,0.04669133
681,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1966E263_681_torchvision.jpg,0.035395294
682,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1966F013_682_torchvision.jpg,0.050907443
683,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1967E671_683_torchvision.jpg,0.031669369
684,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1968B351_684_torchvision.jpg,0.063517137
685,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1969H751_685_torchvision.jpg,0.005770171
686,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1969X181_686_torchvision.jpg,0.098893298
687,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1970X023_687_torchvision.jpg,0.087266679
688,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1970Y932_688_torchvision.jpg,0.028806748
689,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1970Z891_689_torchvision.jpg,0.042758879
690,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1971G052_690_torchvision.jpg,0.04380152
691,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_19721234_691_torchvision.jpg,0.032831559
692,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1972H971_692_torchvision.jpg,0.047115258
693,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1973R692_693_torchvision.jpg,0.07399665
694,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1973W411_694_torchvision.jpg,0.047875343
695,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1974B083_695_torchvision.jpg,0.040761866
696,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1974F064_696_torchvision.jpg,0.042947537
697,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1974X311_697_torchvision.jpg,0.046500031
698,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1974X881_698_torchvision.jpg,0.08617192
699,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1974Y191_699_torchvision.jpg,0.025997441
700,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1974Y687_700_torchvision.jpg,0.047973076
701,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1974Z462_701_torchvision.jpg,0.026664106
702,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1974Z931_702_torchvision.jpg,0.066058962
703,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1975C371_703_torchvision.jpg,0.038232712
704,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1975E191_704_torchvision.jpg,0.006814513
705,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1975S326_705_torchvision.jpg,0.063374003
706,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1975Z891_706_torchvision.jpg,0.064456663
707,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1975Z891_707_torchvision.jpg,0.061553005
708,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1976Q351_708_torchvision.jpg,0.05825064
709,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1976Q351_709_torchvision.jpg,0.096850288
710,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1977D481_710_torchvision.jpg,0.040250073
711,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2064W461_711_torchvision.jpg,0.027032783
712,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2065C261_712_torchvision.jpg,0.0306036
713,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2066P181_713_torchvision.jpg,0.022763241
714,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2068C701_714_torchvision.jpg,0.060085177
715,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2070A531_715_torchvision.jpg,0.028799823
716,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2070C424_716_torchvision.jpg,0.045447113
717,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2070C552_717_torchvision.jpg,0.031998119
718,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2070P274_718_torchvision.jpg,0.031657437
719,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2071X121_719_torchvision.jpg,0.082942748
720,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2072A591_720_torchvision.jpg,0.100899922
721,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2073A262_721_torchvision.jpg,0.073165345
722,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2073A311_722_torchvision.jpg,0.049426944
723,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2073B364_723_torchvision.jpg,0.062779557
724,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2073E702_724_torchvision.jpg,0.054287739
725,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2073Q723_725_torchvision.jpg,0.050461276
726,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2073Y691_726_torchvision.jpg,0.064596001
727,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074A826_727_torchvision.jpg,0.034255221
728,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074A921_728_torchvision.jpg,0.047010174
729,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074B101_729_torchvision.jpg,0.084357098
730,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074C082_730_torchvision.jpg,0.061956622
731,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074C962_731_torchvision.jpg,0.046025238
732,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074E222_732_torchvision.jpg,0.062461632
733,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074E341_733_torchvision.jpg,0.097861167
734,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074E941_734_torchvision.jpg,0.038204717
735,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074F391_735_torchvision.jpg,0.037518839
736,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074F655_736_torchvision.jpg,0.044880461
737,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074G041_737_torchvision.jpg,0.03875493
738,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074G201_738_torchvision.jpg,0.109405882
739,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074G372_739_torchvision.jpg,0.034433633
740,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074G501_740_torchvision.jpg,0.026622609
741,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074G752_741_torchvision.jpg,0.025146901
742,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074G763_742_torchvision.jpg,0.050656017
743,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074G763_743_torchvision.jpg,0.025192141
744,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074H213_744_torchvision.jpg,0.06130214
745,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074H233_745_torchvision.jpg,0.035516023
746,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074H422_746_torchvision.jpg,0.037307841
747,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074H661_747_torchvision.jpg,0.050765066
