,original,gen,PSNR,CS,CPL,SSIM,label
2332,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X941_20200513_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1974X941_20200513_OH01_DG06_2_5_torchvision.jpg,13.69956361,0.38497517,72.86364,0.696338493,Lost
2333,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974E431_20200402_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1974E431_20200402_OH01_DG06_2_21_torchvision.jpg,12.89805194,0.72772646,36.570854,0.72743445,Ok
2334,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176X122_231.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2176X122_231_torchvision.jpg,23.15347061,0.8576089,18.737606,0.901932494,Ok
2335,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23672984_370.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_23672984_370_torchvision.jpg,20.10320645,0.7922685,42.42038,0.791762551,Ok
2336,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974Z931_20200513_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1974Z931_20200513_OH01_DG06_2_11_torchvision.jpg,15.7981393,0.32563448,112.10093,0.760641098,Lost
2337,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2363S391_358.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2363S391_358_torchvision.jpg,10.11516897,0.17982131,40.190075,0.679064549,Lost
2338,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2976Q211_578.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2976Q211_578_torchvision.jpg,17.60327831,0.66962135,51.179787,0.809071962,Ok
2339,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2172C831_778.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2172C831_778_torchvision.jpg,11.82211483,0.12983271,89.838165,0.663542436,Lost
2340,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1977E851_185.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_1977E851_185_torchvision.jpg,19.0268908,0.8971582,23.58237,0.854556743,Ok
2341,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2079X891_204.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2079X891_204_torchvision.jpg,17.65347359,0.79154855,37.33707,0.871474809,Lost
2342,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675A143_631.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1675A143_631_torchvision.jpg,21.43140512,0.80826986,28.381886,0.893797584,Ok
2343,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2474X671_473.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2474X671_473_torchvision.jpg,9.34914006,0.8221163,17.954617,0.729880863,Ok
2344,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372R803_406.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2372R803_406_torchvision.jpg,9.483242207,0.16202088,54.411827,0.631662919,Lost
2345,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1972H971_692.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1972H971_692_torchvision.jpg,17.90271722,0.8932051,26.458643,0.845578251,Ok
2346,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2270S501_262.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2270S501_262_torchvision.jpg,14.16999145,0.41192904,39.069942,0.778451405,Lost
2347,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173F922_786.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2173F922_786_torchvision.jpg,17.70082022,0.69806904,39.75744,0.844013646,Ok
2348,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274Q961_305.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2274Q961_305_torchvision.jpg,19.49509598,0.809475,63.97223,0.839708961,Ok
2349,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4592_7998E461_596.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4592_7998E461_596_torchvision.jpg,12.77497284,0.67874485,80.05945,0.777614834,Ok
2350,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D311_676.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1875D311_676_torchvision.jpg,13.05273261,0.8537995,20.11214,0.877457312,Ok
2351,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P713_20200513_OH01_DG06_2_33.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\2074P713_20200513_OH01_DG06_2_33_torchvision.jpg,21.44862242,0.8885822,20.32395,0.864146787,Ok
2352,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\2074P352_20200512_OH01_DG06_2_21_torchvision.jpg,17.87433027,0.8187339,31.830439,0.847956138,Ok
2353,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1975E191_704.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1975E191_704_torchvision.jpg,11.08823465,0.8440449,42.299644,0.773525929,Ok
2354,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2578R432_512.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2578R432_512_torchvision.jpg,17.38744318,0.61851335,47.12098,0.823365052,Lost
2355,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2478E202_475.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2478E202_475_torchvision.jpg,20.49610267,0.8061308,33.64761,0.865311836,Ok
2356,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2273C951_843.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2273C951_843_torchvision.jpg,16.29828568,0.76336706,29.677551,0.870264238,Lost
2357,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2078C171_194.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2078C171_194_torchvision.jpg,25.0768111,0.9438716,6.8967237,0.923983158,Ok
2358,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074Y911_759.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2074Y911_759_torchvision.jpg,12.0933298,0.16075854,86.00182,0.519155308,Lost
2359,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2479R191_484.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2479R191_484_torchvision.jpg,10.95512533,0.71325123,80.449684,0.507402516,Ok
2360,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2170Q212_776.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_2170Q212_776_torchvision.jpg,20.02542257,0.8078941,37.95199,0.839070496,Ok
2361,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\2074D022_20200512_OH01_DG06_2_13_torchvision.jpg,11.21589745,0.15953492,154.40762,0.522424695,Lost
2362,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1672D721_20200401_OH01_DG06_2_9.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1672D721_20200401_OH01_DG06_2_9_torchvision.jpg,11.61756997,0.40408254,96.90291,0.612873783,Lost
2363,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374H462_426.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374H462_426_torchvision.jpg,15.0821537,0.66424966,71.86067,0.698836272,Ok
2364,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274B861_291.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2274B861_291_torchvision.jpg,15.10635651,0.4925286,139.7168,0.644990867,Lost
2365,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2470D142_460.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2470D142_460_torchvision.jpg,14.91986624,0.788878,46.046375,0.81067171,Ok
2366,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2570Q801_497.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2570Q801_497_torchvision.jpg,20.94366519,0.8746359,17.98634,0.913990749,Ok
2367,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2380Q153_441.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2380Q153_441_torchvision.jpg,13.47275091,0.57149434,109.18378,0.60860284,Lost
2368,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_3178S232_589.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_3178S232_589_torchvision.jpg,20.48867903,0.5625941,43.11846,0.905257911,Lost
2369,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2774Z611_548.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2774Z611_548_torchvision.jpg,16.58625117,0.45464894,136.58171,0.720499355,Lost
2370,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D721_20200512_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074D721_20200512_OH01_DG06_2_5_torchvision.jpg,12.05916407,0.44770163,79.76489,0.770171026,Lost
2371,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2479C991_479.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2479C991_479_torchvision.jpg,9.577009388,0.75087774,21.307396,0.823993482,Lost
2372,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174S562_806.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2174S562_806_torchvision.jpg,15.57799884,0.3322247,128.23608,0.503310227,Lost
2373,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2470D872_461.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2470D872_461_torchvision.jpg,9.499699384,0.74712664,68.639336,0.514906551,Ok
2374,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275Q396_327.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2275Q396_327_torchvision.jpg,21.16995261,0.8006311,38.200336,0.898897236,Ok
2375,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P282_20200512_OH01_DG06_2_26.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074P282_20200512_OH01_DG06_2_26_torchvision.jpg,10.47125084,0.16621056,75.63827,0.475876229,Lost
2376,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_26711933_527.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_26711933_527_torchvision.jpg,16.84710421,0.6872601,69.73078,0.814751608,Lost
2377,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1679R341_20200409_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1679R341_20200409_OH01_DG06_2_13_torchvision.jpg,11.79166782,0.377003,109.818886,0.588770583,Lost
2378,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2079X731_203.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2079X731_203_torchvision.jpg,13.01957006,0.63873374,47.841045,0.807928498,Ok
2379,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1679Z341_181.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_1679Z341_181_torchvision.jpg,17.87801716,0.87081254,37.47059,0.684768603,Ok
2380,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2571H741_501.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2571H741_501_torchvision.jpg,13.50215012,0.48700586,23.236893,0.815925036,Ok
2381,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1579Z231_622.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1579Z231_622_torchvision.jpg,10.88488309,0.8363392,34.342754,0.75138544,Ok
2382,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1577H791_621.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1577H791_621_torchvision.jpg,17.48852151,0.41056487,67.72516,0.850160663,Ok
2383,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_32732862_590.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_32732862_590_torchvision.jpg,12.97754569,0.7958224,48.664936,0.817141563,Ok
2384,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23694133_381.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_23694133_381_torchvision.jpg,22.13859484,0.8199112,27.729221,0.914081756,Ok
2385,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_22682991_249.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_22682991_249_torchvision.jpg,9.504591177,0.16425867,89.187355,0.398228251,Lost
2386,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2070A531_715.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_2070A531_715_torchvision.jpg,22.96353986,0.8729237,18.433437,0.934682725,Ok
2387,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2073B364_723.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2073B364_723_torchvision.jpg,18.54255429,0.62906635,104.90127,0.780827215,Ok
2388,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1672D721_20200401_OH01_DG06_2_9.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1672D721_20200401_OH01_DG06_2_9_torchvision.jpg,24.71289321,0.92076325,12.162926,0.911576505,Ok
2389,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P713_20200513_OH01_DG06_2_33.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2074P713_20200513_OH01_DG06_2_33_torchvision.jpg,16.6779752,0.8516422,27.776117,0.84055246,Ok
2390,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778P951_20200514_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1778P951_20200514_OH01_DG06_2_13_torchvision.jpg,23.52334357,0.90826464,13.862024,0.939870292,Ok
2391,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2075X451_20200507_OH01_DG06_2_17.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2075X451_20200507_OH01_DG06_2_17_torchvision.jpg,12.72539868,0.8550576,36.096214,0.78884495,Ok
2392,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277Z221_350.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2277Z221_350_torchvision.jpg,15.47490676,0.70800453,45.203896,0.850139816,Ok
2393,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074A921_20200512_OH01_DG06_2_25.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074A921_20200512_OH01_DG06_2_25_torchvision.jpg,14.14165072,0.57429653,81.457375,0.71744798,Lost
2394,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2273G921_278.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2273G921_278_torchvision.jpg,10.87024877,0.112078786,89.21123,0.589758483,Lost
2395,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1970Y932_688.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1970Y932_688_torchvision.jpg,15.67988152,0.6511634,31.995052,0.825727266,Lost
2396,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277F971_344.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2277F971_344_torchvision.jpg,23.1368082,0.9054962,17.701084,0.909946968,Ok
2397,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374F961_425.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2374F961_425_torchvision.jpg,20.31466177,0.6468737,59.897022,0.869328085,Ok
2398,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074Y143_755.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2074Y143_755_torchvision.jpg,16.28643231,0.5825966,69.05937,0.777501596,Lost
2399,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2478X231_477.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2478X231_477_torchvision.jpg,16.67357743,0.71947604,85.07961,0.541746018,Ok
2400,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371S342_394.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2371S342_394_torchvision.jpg,13.49169977,0.3371542,87.09816,0.676907692,Lost
2401,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2068X471_193.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2068X471_193_torchvision.jpg,23.56997204,0.95073545,6.0065737,0.952696251,Ok
2402,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2578R432_512.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2578R432_512_torchvision.jpg,17.89521405,0.8752955,13.647412,0.893943791,Ok
2403,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2380S391_442.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2380S391_442_torchvision.jpg,18.43420983,0.7867848,48.68129,0.855332673,Ok
2404,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175S483_827.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2175S483_827_torchvision.jpg,16.59005843,0.5765172,98.691,0.723877331,Lost
2405,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275P931_325.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2275P931_325_torchvision.jpg,10.51178899,0.6461974,33.93745,0.76996658,Lost
2406,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175R641_821.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2175R641_821_torchvision.jpg,10.50925401,0.06689653,77.156944,0.500515117,Lost
2407,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2381Y391_448.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2381Y391_448_torchvision.jpg,16.23143748,0.88406396,32.602303,0.781994633,Ok
2408,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2271P641_265.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2271P641_265_torchvision.jpg,13.47814237,0.85289013,18.809845,0.837280239,Ok
2409,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2070A531_715.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2070A531_715_torchvision.jpg,12.85537777,0.04579693,68.802895,0.557955973,Lost
2410,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X882_20200513_OH01_DG06_2_9.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1974X882_20200513_OH01_DG06_2_9_torchvision.jpg,12.6304865,0.51444244,96.71983,0.726990435,Ok
2411,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074G041_737.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_2074G041_737_torchvision.jpg,13.86260622,0.7680068,54.185436,0.774731205,Ok
2412,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174A303_795.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2174A303_795_torchvision.jpg,13.21733292,0.06624317,67.93073,0.50595212,Lost
2413,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173X852_791.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_2173X852_791_torchvision.jpg,15.82581888,0.83391213,35.010338,0.820013921,Ok
2414,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_26714081_532.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_26714081_532_torchvision.jpg,17.26023501,0.65420413,53.896362,0.820992444,Ok
2415,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_40.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2074P352_20200512_OH01_DG06_2_40_torchvision.jpg,11.66898359,0.5307056,50.61668,0.680675087,Ok
2416,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370A701_386.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2370A701_386_torchvision.jpg,16.34848911,0.7189453,53.52345,0.780238851,Ok
2417,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2570G962_496.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2570G962_496_torchvision.jpg,14.876737,0.6522176,49.25417,0.792543151,Ok
2418,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2073A262_721.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_2073A262_721_torchvision.jpg,15.62264307,0.8056629,48.22337,0.793082751,Ok
2419,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074A826_727.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2074A826_727_torchvision.jpg,22.40063442,0.52515,71.70734,0.888802704,Lost
2420,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2272E381_835.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2272E381_835_torchvision.jpg,16.10664265,0.8349,24.861233,0.86290272,Ok
2421,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1776G402_661.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1776G402_661_torchvision.jpg,14.78929739,0.27606744,73.4467,0.753490366,Lost
2422,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2976R491_579.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2976R491_579_torchvision.jpg,22.55294421,0.7746331,26.926886,0.905159148,Ok
2423,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2373A532_413.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2373A532_413_torchvision.jpg,16.07795244,0.058707003,52.573254,0.600026339,Lost
2424,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2370P932_389.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2370P932_389_torchvision.jpg,10.0374003,0.09201448,137.0623,0.592672646,Lost
2425,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2181S751_241.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2181S751_241_torchvision.jpg,17.14672367,0.7350617,66.148415,0.842064731,Ok
2426,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275E151_319.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2275E151_319_torchvision.jpg,11.85950058,0.8625826,29.837727,0.760135871,Ok
2427,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2274S224_846.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_2274S224_846_torchvision.jpg,13.95532158,0.41475427,43.673748,0.753345743,Ok
