,original,gen,transformation,VIF,MSE,PSNR,Hist_cor,Hist_int,TSI,SSIM,CS,CPL,WD,KL,VAE,label,machine_labels
214,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_1786.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_1786.png,contrast,0.123268711,53.41341146,11.21437085,0.021898301,74,0.658855186,0.138951991,0.19757137,188.14874,49.24121094,0.0,0.003595209,0,1.0
215,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_2667.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_2667.png,jpeg_compression,0.251356648,47.19238281,15.26573091,0.352760557,701,0.118633806,0.855566075,0.46416444,200.51146,7.256835938,0.002933987,0.022593033,0,0.0
216,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7349.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7349.png,brightness,0.594411173,1.348632813,14.74609536,0.1348594,562,0.008573875,0.906589138,0.8073156,32.573746,43.90234375,0.042157076,0.021952851,1,1.0
217,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_8276.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_8276.png,frost,0.566697724,27.77701823,19.98445249,0.413621935,696,0.03471135,0.989028324,0.78089297,44.098297,8.151367188,0.00573105,0.025241987,1,1.0
218,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_3849.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_3849.png,frost,0.166684878,60.34049479,13.52043565,0.033935719,328,0.634674658,0.349355331,0.080725245,223.40283,42.74121094,inf,0.003669684,0,1.0
219,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_9058.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_9058.png,contrast,0.297218194,40.31705729,16.80915451,0.498704398,317,0.57918909,0.353737787,0.60099137,68.39488,24.63378906,0.0,0.002233759,1,1.0
220,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7401.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7401.png,frost,0.40809413,1.012695313,13.65728138,-0.076452077,322,0.192655333,0.753599879,0.5161719,45.791298,48.51953125,0.0,0.010953521,1,1.0
221,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_5610.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_5610.png,frost,0.296583533,0.0,12.13573437,0.908947046,411,0.561081213,0.674615637,0.83698475,55.654842,41.32617188,0.111436119,0.019041701,1,1.0
222,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_4206.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_4206.png,brightness,0.120031828,4.288411458,6.414204571,-0.387035418,124,0.173624022,0.458069604,0.29290462,138.84279,116.9912109,0.048009219,0.013151044,1,1.0
223,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_9765.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_9765.png,frost,0.465379857,9.241861979,11.97096491,-0.028773884,312,0.066065313,0.722721349,0.70466864,104.15819,57.6953125,0.021104417,0.019862595,1,1.0
224,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5797.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5797.png,jpeg_compression,0.224236662,46.68782552,17.61425348,0.502241924,737,0.019985323,0.88413314,0.6077961,150.18411,4.224609375,0.002726631,0.022575128,0,0.0
225,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_8560.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_8560.png,contrast,0.561856331,48.05013021,16.29328915,0.375801209,647,0.136484834,0.983399348,0.6689025,82.71601,11.38183594,inf,0.018581756,1,1.0
226,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6142.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6142.png,jpeg_compression,0.415603176,37.50292969,19.14133182,0.745168162,767,0.043780577,0.98242615,0.584681,98.35266,2.114257813,0.000300139,0.024764135,0,0.0
227,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_9743.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_9743.png,jpeg_compression,0.303875926,27.32552083,18.81920069,0.67296849,755,0.02959271,0.978699981,0.69016737,104.33445,2.860351563,0.0,0.033453876,1,1.0
228,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1776.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1776.png,contrast,0.861178199,42.68977865,24.62337192,0.495807163,714,0.060750978,0.992207964,0.9197279,36.50454,4.91796875,0.0,0.013979755,1,1.0
229,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_9093.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_9093.png,brightness,0.115816131,5.471028646,7.898319615,-0.003522407,294,0.35957681,0.375287966,0.15473455,154.29355,90.54003906,0.208842011,0.01758066,1,1.0
230,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_3271.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_3271.png,brightness,0.061766736,1.456380208,6.170542395,-0.428014679,74,0.521856654,0.12562085,0.043473434,195.61282,110.6005859,0.093066605,0.011663876,0,1.0
231,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_9672.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_9672.png,frost,0.193229568,4.866210938,10.8028393,-0.016405856,463,0.316927593,0.762577984,0.7579577,50.106056,55.71679688,0.097568072,0.022708551,1,1.0
232,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_2206.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_2206.png,brightness,0.120484049,10.15885417,7.617385544,-0.315840099,274,0.19009907,0.569933595,0.43002445,128.87775,88.27441406,0.1224325,0.039131524,0,1.0
233,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7755.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7755.png,frost,0.376696377,85.63639323,12.5524519,0.388990565,535,0.501504403,0.733861818,0.46618423,148.17856,40.17382813,inf,0.008317317,0,1.0
234,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_5154.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_5154.png,frost,0.228195797,35.93554688,13.47467067,0.330608799,483,0.484430039,0.433732829,0.13924026,108.27319,37.25585938,0.0,0.003202173,1,1.0
235,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_4212.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_4212.png,brightness,0.232497507,4.8828125,10.7858658,0.094484216,521,0.080106409,0.788576441,0.5856054,137.74309,60.65625,0.059129313,0.030516009,1,1.0
236,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7666.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7666.png,contrast,0.44990795,38.10807292,17.62146046,0.720772134,736,0.159839775,0.964693723,0.77018,53.536587,6.553710938,0.0,0.011048003,1,1.0
237,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_2292.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_2292.png,contrast,0.167788713,47.80240885,12.79192879,0.156265001,105,0.935695939,0.120054573,0.11004689,415.91956,46.31640625,inf,0.001345359,0,1.0
238,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_3129.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_3129.png,contrast,0.493981029,50.28645833,16.25783782,0.364443376,433,0.591010274,0.59616658,0.81565595,26.593132,32.61621094,inf,0.003090651,1,1.0
239,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1067.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1067.png,contrast,0.410659158,23.3186849,19.25159364,0.410460542,614,0.02805773,0.980339847,0.70112747,58.562405,5.10546875,0.089614444,0.017508041,1,1.0
240,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_8033.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_8033.png,contrast,0.825742084,36.69726563,24.35181393,0.426791624,633,0.190404843,0.970388597,0.96442723,18.39542,11.078125,inf,0.020902291,1,1.0
241,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_2210.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_2210.png,frost,0.154578608,68.23567708,12.70289731,0.09681526,232,0.676314824,0.189570226,0.22593746,86.736725,45.38769531,0.0,0.001309095,0,1.0
242,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_5573.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_5573.png,jpeg_compression,0.464409491,33.22363281,25.49839697,0.677778284,760,0.054134051,0.973151099,0.93493336,21.955124,1.090820313,0.000269409,0.031853545,1,1.0
243,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7944.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7944.png,brightness,0.137957432,6.965820313,8.259477535,0.088520181,442,0.295719178,0.654604799,0.37786788,265.77277,82.62792969,0.056379674,0.047677497,1,1.0
244,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_536.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_536.png,jpeg_compression,0.446881046,36.37792969,22.18832804,0.682963324,726,0.058304795,0.959195828,0.6503619,108.27401,3.006835938,0.000769838,0.024446814,1,1.0
245,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_516.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_516.png,brightness,0.058051493,2.876953125,5.710803247,-0.410203443,94,0.491273239,0.234650669,0.2195073,245.58752,125.5576172,0.364799376,0.024253531,1,1.0
246,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_9847.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_9847.png,brightness,0.101176993,5.225585938,7.628625894,-0.048990467,375,0.460072162,0.519829974,0.24478027,314.01062,79.91992188,0.250332008,0.02206944,1,1.0
247,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_1396.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_1396.png,brightness,0.148562522,9.614257813,10.94483479,0.698879719,580,0.062897505,0.837367402,0.47487724,154.5946,44.54980469,0.007517475,0.049531043,1,1.0
248,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6272.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6272.png,brightness,0.308948216,0.004231771,14.20542437,0.07780889,275,0.068034491,0.788685354,0.6689839,73.43808,37.97167969,0.330059156,0.012381983,1,1.0
249,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6993.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6993.png,jpeg_compression,0.389865907,43.19335938,17.0139842,0.348012255,694,0.020566292,0.945063503,0.81920695,44.840298,5.790039063,0.001955035,0.034030353,1,1.0
250,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_895.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_895.png,frost,0.618807954,6.335286458,20.95542042,0.247320879,661,0.057509785,0.969114729,0.9038077,21.34415,22.08203125,0.006314186,0.021047474,1,1.0
251,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7634.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7634.png,contrast,0.512775403,21.3577474,23.02223049,0.201640334,660,0.016450587,0.995732923,0.74487936,105.029465,2.06640625,3.45e-06,0.051511592,1,1.0
252,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6307.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6307.png,frost,0.2393546,0.069335938,8.71819248,-0.117585874,318,0.438454012,0.462223167,0.2413997,164.81711,90.44726563,0.557948854,0.020248013,0,0.0
253,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_3555.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_3555.png,contrast,0.595510346,44.52766927,23.08266271,0.466372622,622,0.227385029,0.942213775,0.8623435,46.240723,11.37695313,0.0,0.012956457,1,1.0
254,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_1722.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_1722.png,contrast,0.443199753,42.63509115,16.5981834,0.727634638,691,0.362793542,0.889503513,0.8201071,26.023653,13.80273438,0.0,0.009176462,1,1.0
255,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_444.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_444.png,brightness,0.092295045,7.024739583,7.779449714,-0.067458786,434,0.377898728,0.512084911,0.2483866,341.51654,77.72753906,0.126535766,0.036730329,1,1.0
256,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_3387.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_3387.png,jpeg_compression,0.410879659,34.89485677,22.59872732,0.674971242,682,0.08797089,0.967856596,0.6967991,107.10425,3.827148438,0.007395511,0.024417885,1,1.0
257,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_5608.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_5608.png,frost,0.260552496,37.30436198,11.43827541,0.544886026,657,0.329513209,0.903068166,0.38763908,441.75037,23.65820313,inf,0.023258238,1,1.0
258,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_3444.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_3444.png,contrast,0.551356961,54.65657552,14.5032431,-0.16299105,132,0.760812133,0.409472108,0.479629,53.54255,43.49121094,0.0,0.001844644,1,1.0
259,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_5330.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_5330.png,jpeg_compression,0.706336843,15.4938151,29.992827,0.840466193,735,0.015270303,0.99649103,0.9575951,18.469143,1.1875,8.38e-06,0.034711958,1,1.0
260,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1056.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1056.png,frost,0.09341596,0.0,3.82897646,-0.110383769,2,0.506464041,0.184578699,0.03962279,240.15352,165.7861328,1.32200001,0.005966813,1,1.0
261,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_3178.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_3178.png,frost,0.280015247,4.649088542,13.04925472,0.098674363,398,0.230864726,0.776612461,0.48608303,81.28806,48.20800781,0.0,0.011095407,1,1.0
262,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_7784.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_7784.png,contrast,0.222351946,37.91373698,19.94156548,0.547076897,384,0.337383806,0.358603759,0.565015,44.60182,12.61230469,0.0,0.002457094,1,1.0
263,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_1422.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_1422.png,contrast,0.344178911,47.67122396,16.45706193,0.300340353,491,0.32978229,0.744407214,0.36849594,93.79993,24.85253906,0.0,0.007383348,1,1.0
264,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5901.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5901.png,frost,0.622006483,102.8349609,15.22651754,0.144126051,520,0.30086228,0.856185102,0.76643544,34.642494,34.72460938,0.0,0.007668037,0,1.0
265,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8908.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8908.png,frost,0.185522935,15.50292969,12.20326243,0.235406333,442,0.516658513,0.464578568,0.15971677,120.18762,48.8046875,0.0,0.004371545,1,1.0
266,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_4480.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_4480.png,brightness,0.191586767,11.12792969,9.563569956,-0.037297501,427,0.045823141,0.785108413,0.5149431,182.98764,65.10644531,0.00685941,0.028999541,1,1.0
267,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_9613.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_9613.png,jpeg_compression,0.320484029,30.18815104,21.35748517,0.688357027,769,0.018737769,0.96835237,0.79114723,33.29537,2.619140625,0.0,0.016831506,1,1.0
268,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_4344.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_4344.png,brightness,0.109647988,16.22070313,9.20819986,0.145182673,443,0.016530088,0.649784862,0.41977113,137.81055,62.33691406,0.013766196,0.040184659,1,1.0
269,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1702.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1702.png,contrast,0.360792402,31.01692708,15.67013564,0.560399725,440,0.524058219,0.528485475,0.4335785,108.23212,20.94921875,0.0,0.003245432,1,1.0
270,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7535.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7535.png,brightness,0.388081615,0.000325521,12.54406315,-0.149701537,506,0.15365093,0.778181144,0.6416681,56.50347,56.13085938,0.307204021,0.024852924,1,1.0
271,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_7784.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_7784.png,contrast,0.222351946,37.91373698,19.94156548,0.547076897,384,0.337383806,0.358603759,0.565015,44.60182,12.61230469,0.0,0.002457094,0,1.0
272,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_6677.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_6677.png,jpeg_compression,0.303253856,42.06966146,18.40811363,0.722144867,744,0.035335127,0.942762819,0.83300656,46.48521,4.259765625,0.0,0.021442448,1,1.0
273,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7296.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7296.png,contrast,0.457632599,46.24804688,15.88504223,0.434978339,532,0.500813356,0.697778945,0.63433725,142.48643,28.60644531,inf,0.005415937,1,1.0
274,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5792.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5792.png,jpeg_compression,0.265437345,39.96158854,18.66494741,0.497324769,657,0.06922089,0.838312257,0.55591595,109.69156,4.616210938,0.0,0.012372819,0,1.0
275,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_6050.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_6050.png,brightness,0.077525071,13.6233724,6.180306715,-0.017185031,367,0.35672089,0.360802081,0.27051854,270.003,86.10742188,0.031748698,0.027992514,1,1.0
276,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_1396.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_1396.png,brightness,0.148562522,9.614257813,10.94483479,0.698879719,580,0.062897505,0.837367402,0.47487724,154.5946,44.54980469,0.007517475,0.049531043,0,1.0
277,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_179.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_179.png,brightness,0.178004821,1.099934896,6.883778998,-0.405347391,273,0.046978963,0.596635198,0.099812314,292.7289,106.2695313,0.019724505,0.031589493,0,1.0
278,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8467.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8467.png,brightness,0.508536109,15.8343099,13.67867666,0.926906628,719,0.007136742,0.980825078,0.4075031,264.02716,5.079101563,0.000246615,0.038834474,1,1.0
279,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_2818.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_2818.png,jpeg_compression,0.337298856,37.31445313,23.938902,0.767190737,779,0.039481409,0.945164797,0.70033884,41.313034,2.169921875,0.002529222,0.015693993,1,1.0
280,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_3363.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_3363.png,frost,0.200398408,3.336914063,8.379092635,-0.201998654,250,0.30432363,0.593842905,0.12585671,227.23584,89.47265625,0.121329355,0.017302201,1,1.0
281,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7349.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7349.png,brightness,0.594411173,1.348632813,14.74609536,0.1348594,562,0.008573875,0.906589138,0.8073156,32.573746,43.90234375,0.042157076,0.021952851,0,1.0
282,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_1669.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_1669.png,frost,0.211424239,114.3170573,11.81121122,-0.096176027,160,0.40677593,0.310137423,0.12029885,142.2782,57.09765625,0.0,0.001414143,0,1.0
283,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_3396.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_3396.png,brightness,0.08335386,8.720377604,5.581836356,-0.56391049,149,0.156372309,0.433927335,0.14926095,359.32092,126.5927734,0.021718524,0.040290126,1,1.0
284,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_6178.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_6178.png,contrast,0.347187102,51.43522135,13.38077444,-0.090924718,166,0.878681507,0.398186286,0.23398627,77.122696,43.44140625,inf,0.003838256,0,0.0
285,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_1975.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_1975.png,frost,0.229906566,2.389973958,9.149332072,0.076215605,219,0.17878547,0.502785925,0.30840746,105.10523,83.42089844,0.108686649,0.019552687,1,1.0
