,original,gen,PSNR,CS,CPL,SSIM,label,VIF
1138,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2279P971_356.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2279P971_356_torchvision.jpg,17.35212535,0.87697935,47.432304,0.760296462,1,0.4171620848428284
1139,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2078R041_196.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2078R041_196_torchvision.jpg,22.14570752,0.92275923,11.588139,0.879838922,1,0.47865716194377117
1140,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2470Z851_468.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2470Z851_468_torchvision.jpg,22.26412391,0.88038117,35.58272,0.855349987,1,0.420783522028934
1141,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23681065_372.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_23681065_372_torchvision.jpg,22.01851808,0.77172685,41.704887,0.881210794,1,0.37209062087441663
1142,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2873G711_563.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2873G711_563_torchvision.jpg,19.3820488,0.8444905,26.805725,0.848840776,1,0.45003246988882456
1143,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2466R761_453.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2466R761_453_torchvision.jpg,14.97636997,0.3437764,56.608986,0.728567651,0,0.15263083021582877
1144,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2177Z611_238.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2177Z611_238_torchvision.jpg,11.40359485,0.45664814,58.358856,0.74258933,0,0.22561921503711613
1145,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074D022_20200512_OH01_DG06_2_5_torchvision.jpg,19.70037559,0.7087636,25.54878,0.888412186,1,0.2802720018943002
1146,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23681065_372.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_23681065_372_torchvision.jpg,18.3272177,0.4885345,72.358475,0.828774194,0,0.27283523475588617
1147,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2369G561_383.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2369G561_383_torchvision.jpg,17.85542595,0.4015343,36.61167,0.827353131,1,0.20469267126307958
1148,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2367S991_371.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2367S991_371_torchvision.jpg,15.97622447,0.5515914,42.641907,0.855755559,0,0.2193624531081931
1149,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1573P711_609.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1573P711_609_torchvision.jpg,23.16932386,0.44347572,40.727135,0.835113187,0,0.22169844130021668
1150,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1970Y932_20200429_OH01_DG06_2_12.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1970Y932_20200429_OH01_DG06_2_12_torchvision.jpg,11.56683406,0.79383,31.118708,0.786700555,0,0.3051044227444198
1151,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_3.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074P871_20200512_OH01_DG06_2_3_torchvision.jpg,11.7088177,0.6144451,76.2128,0.755229347,1,0.2661537510716772
1152,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2078Y741_198.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2078Y741_198_torchvision.jpg,13.29456983,0.8420352,37.260796,0.751130475,1,0.36347036565702817
1153,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374R571_428.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2374R571_428_torchvision.jpg,13.0585097,0.7809568,36.48197,0.754556539,1,0.3597333244781262
1154,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D551_20200514_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1778D551_20200514_OH01_DG06_2_5_torchvision.jpg,16.93494426,0.6030853,44.93985,0.821004102,0,0.23502730827017237
1155,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_3077Q472_582.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_3077Q472_582_torchvision.jpg,14.22887181,0.50936806,47.57426,0.81309158,0,0.29750407808353163
1156,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2466R761_453.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2466R761_453_torchvision.jpg,11.00117315,0.06396636,85.77638,0.602497285,0,0.04190931186956078
1157,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075Z821_774.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2075Z821_774_torchvision.jpg,25.5356604,0.9113204,12.996539,0.952400135,1,0.4955281261419038
1158,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1679R341_20200409_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1679R341_20200409_OH01_DG06_2_11_torchvision.jpg,21.24233555,0.87426984,16.313335,0.893716386,1,0.3463483790932042
1159,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075R191_765.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2075R191_765_torchvision.jpg,10.01437276,0.18299185,93.62296,0.689523116,0,0.11193842715343234
1160,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2474S552_472.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2474S552_472_torchvision.jpg,11.94954339,0.86570656,18.780704,0.806297797,1,0.41593687786354244
1161,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D041_675.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1875D041_675_torchvision.jpg,21.22678522,0.696501,37.987434,0.88277251,1,0.3187312532777642
1162,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D041_675.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1875D041_675_torchvision.jpg,11.76843293,0.801299,23.957037,0.831954529,1,0.4054448712211342
1163,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_22671862_246.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_22671862_246_torchvision.jpg,20.32695526,0.7888086,38.95803,0.801648754,1,0.3253157918833814
1164,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2273A963_836.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2273A963_836_torchvision.jpg,15.53086236,0.8808398,26.680063,0.840037286,1,0.48843754022275215
1165,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1775D301_20200403_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1775D301_20200403_OH01_DG06_2_15_torchvision.jpg,20.93084411,0.8682609,27.212322,0.897032796,1,0.40566957821562166
1166,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1578H763_20200409_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1578H763_20200409_OH01_DG06_2_11_torchvision.jpg,15.1469843,0.876631,19.92838,0.86963792,1,0.40397841723993694
1167,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074E222_732.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074E222_732_torchvision.jpg,22.391029,0.9165012,14.712374,0.933031913,1,0.47890519203793297
1168,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173X932_792.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2173X932_792_torchvision.jpg,18.0763995,0.87204623,30.22211,0.86818201,1,0.3818145913964213
1169,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274C521_293.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2274C521_293_torchvision.jpg,10.33264586,0.86108726,34.13199,0.728252361,1,0.36684531530692616
1170,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176Q791_226.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2176Q791_226_torchvision.jpg,23.11088122,0.8468135,18.944355,0.909451328,1,0.41037922720390885
1171,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174C644_800.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_2174C644_800_torchvision.jpg,16.75347101,0.45048484,67.79848,0.74603444,1,0.21528290771379055
1172,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275R442_329.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2275R442_329_torchvision.jpg,12.47564373,0.6176674,46.217182,0.746201089,0,0.224380372617458
1173,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_3076S741_581.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_3076S741_581_torchvision.jpg,17.01149691,0.5684684,42.43337,0.771778888,0,0.2814011199366801
1174,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277F971_344.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2277F971_344_torchvision.jpg,18.86572853,0.87530184,21.806767,0.883564579,1,0.38992269264869234
1175,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174B363_796.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2174B363_796_torchvision.jpg,18.95420546,0.5536699,10.695014,0.560047313,1,0.14728204566977907
1176,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1969H751_685.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1969H751_685_torchvision.jpg,13.72733937,0.7367434,18.824902,0.852819656,1,0.4015332887092275
1177,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1775D511_658.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1775D511_658_torchvision.jpg,14.10875106,0.6800909,76.88534,0.716142759,1,0.2680709793697574
1178,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1674Z011_20200416_OH01_DG06_2_16.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1674Z011_20200416_OH01_DG06_2_16_torchvision.jpg,12.66759856,0.5082862,63.896156,0.599714976,1,0.2340862274147537
1179,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D721_20200512_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074D721_20200512_OH01_DG06_2_4_torchvision.jpg,15.56862894,0.8383003,41.606117,0.707287894,1,0.3866130961030024
1180,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D721_20200512_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074D721_20200512_OH01_DG06_2_4_torchvision.jpg,11.37800634,0.56538415,77.73501,0.742767757,1,0.25516458816853677
1181,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974E431_20200402_OH01_DG06_2_20.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1974E431_20200402_OH01_DG06_2_20_torchvision.jpg,11.62486913,0.41129977,80.177414,0.689839519,0,0.20898165766366708
1182,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174C644_800.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2174C644_800_torchvision.jpg,15.41512135,0.6252991,46.47608,0.836951176,0,0.36738509094897015
1183,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X943_20200513_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1974X943_20200513_OH01_DG06_2_4_torchvision.jpg,14.44610815,0.27107602,80.38579,0.578263929,0,0.10075236851207975
1184,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074E222_732.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_2074E222_732_torchvision.jpg,12.25627465,0.1107216,104.06221,0.67893615,0,0.060107137721212074
1185,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074G041_737.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2074G041_737_torchvision.jpg,10.62328976,0.671225,80.78289,0.446268299,0,0.31990026851764336
1186,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2273B242_838.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2273B242_838_torchvision.jpg,20.39537038,0.87708426,17.106304,0.919506304,1,0.42475088816442047
1187,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2168Q362_214.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2168Q362_214_torchvision.jpg,12.63099173,0.9137104,10.923602,0.855537098,1,0.4723064905278997
1188,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176W912_230.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2176W912_230_torchvision.jpg,13.09280477,0.8411611,32.292362,0.761127425,1,0.437650027657109
1189,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366P871_366.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2366P871_366_torchvision.jpg,12.94996549,0.3960157,69.87998,0.721740351,0,0.16405402899428156
1190,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277Y994_347.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2277Y994_347_torchvision.jpg,15.07503322,0.6899178,45.311363,0.836388433,1,0.2764847289950763
1191,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2266B001_245.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2266B001_245_torchvision.jpg,16.28952848,0.37726724,50.36355,0.827140911,0,0.0969031866490465
1192,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2470R631_464.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470R631_464_torchvision.jpg,13.04733172,0.61172485,75.919266,0.792651108,0,0.3038647645180694
1193,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277B023_343.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2277B023_343_torchvision.jpg,14.66248982,0.6427065,58.212635,0.753534939,1,0.39986292796242257
1194,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2479D852_480.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2479D852_480_torchvision.jpg,16.70667634,0.71995014,38.288155,0.805930589,1,0.3807152958913708
1195,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X943_20200513_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1974X943_20200513_OH01_DG06_2_4_torchvision.jpg,24.91852469,0.90970975,14.848198,0.877666917,1,0.43750475034504016
1196,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X582_20200513_OH01_DG06_2_14.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\1974X582_20200513_OH01_DG06_2_14_torchvision.jpg,17.75281718,0.677478,52.623344,0.799674766,0,0.36033101176969096
1197,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1966E263_681.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1966E263_681_torchvision.jpg,12.72976259,0.47515836,32.15905,0.820165554,0,0.25727521004950465
1198,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074G041_737.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074G041_737_torchvision.jpg,19.89097264,0.90591323,19.877254,0.85729573,1,0.46423210351935573
1199,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2272E381_835.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2272E381_835_torchvision.jpg,7.323333645,0.0662211,98.356064,0.399457627,0,0.04627971807902506
1200,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074E941_734.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_2074E941_734_torchvision.jpg,15.79532711,0.6023153,65.062965,0.783676062,1,0.29593672495078516
1201,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770G911_645.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1770G911_645_torchvision.jpg,25.06915876,0.93876237,10.237414,0.930164538,1,0.505276810102478
1202,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2172W242_782.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2172W242_782_torchvision.jpg,12.44802225,0.042467896,69.147354,0.3461036,0,0.023163022871168133
1203,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2479W462_486.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2479W462_486_torchvision.jpg,16.1554466,0.85154396,33.995907,0.805413299,1,0.40029382532563096
1204,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1671R751_623.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1671R751_623_torchvision.jpg,11.79059976,0.62107384,86.776634,0.64751698,0,0.21233421901803892
1205,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X882_20200513_OH01_DG06_2_9.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1974X882_20200513_OH01_DG06_2_9_torchvision.jpg,25.41985127,0.88556874,26.972961,0.873174434,1,0.39290980176714196
1206,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2568R951_493.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2568R951_493_torchvision.jpg,17.13560745,0.77362335,38.59375,0.799973844,1,0.25316519454017244
1207,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1964E442_679.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1964E442_679_torchvision.jpg,14.16353722,0.8648841,26.356237,0.78696289,1,0.40611381306595007
1208,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374R571_428.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2374R571_428_torchvision.jpg,22.25233338,0.8939318,18.902302,0.890218707,1,0.42162345429066067
1209,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_27713562_543.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_27713562_543_torchvision.jpg,12.32449329,0.65331775,67.1026,0.700092932,1,0.2843602232209001
1210,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2173X932_20200508_OH01_DG06_2_22.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2173X932_20200508_OH01_DG06_2_22_torchvision.jpg,8.142350721,0.08300623,137.29427,0.445940853,0,0.030251392874202438
1211,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372A131_397.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2372A131_397_torchvision.jpg,13.97784128,0.8541852,25.842407,0.837290171,1,0.43336797798533677
1212,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2680A022_538.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2680A022_538_torchvision.jpg,12.50340266,0.83794737,18.501284,0.868536744,1,0.31218712549738226
1213,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770Q971_648.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1770Q971_648_torchvision.jpg,18.93780513,0.79680556,35.317814,0.823895431,1,0.3479297798698209
1214,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175R671_823.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2175R671_823_torchvision.jpg,16.4306024,0.37642106,45.13906,0.870483073,0,0.15229706050914807
1215,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2876S111_564.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2876S111_564_torchvision.jpg,16.21274797,0.54358727,51.17307,0.775809689,0,0.29017611246185876
1216,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1676C032_635.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1676C032_635_torchvision.jpg,16.71663514,0.44114482,41.68108,0.826648383,0,0.17905517300453133
1217,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1771Y901_652.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1771Y901_652_torchvision.jpg,27.34268916,0.9107474,10.8578615,0.950029842,1,0.46729585938949997
1218,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2270H831_261.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2270H831_261_torchvision.jpg,13.15659382,0.5998028,85.57794,0.742757151,1,0.2718154401881678
1219,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2368A871_378.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2368A871_378_torchvision.jpg,18.90437978,0.865926,29.882381,0.84551449,1,0.3765796610648226
1220,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2774P181_547.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2774P181_547_torchvision.jpg,18.91578214,0.68001217,43.429546,0.808909084,0,0.3279720982029361
1221,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1776G402_661.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1776G402_661_torchvision.jpg,19.98128254,0.5455252,56.05726,0.866477545,1,0.2659585532842634
1222,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1978Q813_189.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_1978Q813_189_torchvision.jpg,17.92837899,0.5780365,66.00608,0.859060219,0,0.28393906023444554
1223,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_17724802_653.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_17724802_653_torchvision.jpg,18.39585996,0.8036874,30.642384,0.827520078,1,0.3545962462341574
1224,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_21771203_234.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_21771203_234_torchvision.jpg,22.84592312,0.8717506,15.252118,0.921077009,1,0.4510103817262299
1225,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2474S552_472.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2474S552_472_torchvision.jpg,10.35552298,0.11440439,71.86893,0.63825429,0,0.06177758865234578
1226,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\2074P871_20200512_OH01_DG06_2_4_torchvision.jpg,21.3598069,0.75667787,41.193092,0.85525754,1,0.38022547904618204
1227,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371B201_390.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2371B201_390_torchvision.jpg,14.73575875,0.40421167,41.35398,0.773164403,0,0.14668859929804987
1228,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1965E501_680.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1965E501_680_torchvision.jpg,17.02940617,0.6333154,50.216393,0.847095869,1,0.3299557162122742
1229,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2373S911_422.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2373S911_422_torchvision.jpg,21.45894949,0.8756803,29.68008,0.900993556,1,0.38983627013488537
