,Unnamed: 0,original,gen,PSNR,CS,CPL,SSIM,label,Hist_correlation,Hist_intersection,KL,MSE,WD,TSI,SSS1,VAE,VIF,VAE2D
1099,24,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1673S341_628.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1673S341_628_torchvision.jpg,18.62622994,0.7499579,51.887947,0.820666012,1,0.485536093,75290,0.076840151,34.2824117,15.60709229,0.142312867,0.020850308,0.03715332,0.324257069,0.027793629
248,1237,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1673S521_629.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1673S521_629_torchvision.jpg,28.02730059,0.9267258,12.013044,0.937484121,1,0.127858576,60143,0.011651824,18.22384644,2.380114746,0.188637476,0.005492996,0.036380928,0.481357366,0.010605212
539,114,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1673S521_629.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1673S521_629_torchvision.jpg,10.65760701,0.320824,114.64992,0.592637586,0,-0.047526915,42337,-0.103537279,94.00550537,54.70424194,3.67592955,0.018000396,0.103558971,0.163913044,0.010200448
1258,314,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1673S521_629.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1673S521_629_torchvision.jpg,18.28791051,0.7964463,33.089966,0.897222164,1,0.090546591,42559,inf,8.486309814,11.37462158,0.319135274,0.007137897,0.018935089,0.345922707,0.037104375
106,1153,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1674G721_630.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1674G721_630_torchvision.jpg,10.69658305,0.22655919,58.724785,0.541680221,0,0.581528555,102992,inf,65.38106283,15.91815186,3.730950342,0.03145292,0.068277842,0.077166291,0.013067882
953,1279,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1674G721_630.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1674G721_630_torchvision.jpg,19.68181193,0.8194081,22.2881,0.86580779,1,0.815802101,122766,0.197716956,13.92027588,11.60114136,0.358555528,0.015470245,0.032226727,0.409295971,0.01542667
249,1134,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675D851_632.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1675D851_632_torchvision.jpg,23.57284787,0.7725429,40.657936,0.902871993,1,0.078493303,60004,inf,21.16224976,5.922143555,2.540918542,0.014056165,0.039855059,0.383223396,0.011727091
678,687,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675D851_632.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1675D851_632_torchvision.jpg,20.74413323,0.87954307,23.730793,0.903620584,1,0.490714693,99878,inf,72.85991821,14.27116089,0.057687133,0.006448878,0.051680368,0.426646497,0.00932944
823,284,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675D851_632.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1675D851_632_torchvision.jpg,13.74852889,0.8070226,45.657066,0.790375418,1,0.675837948,103219,-0.020132013,83.40899251,34.22212524,2.364732143,0.010961912,0.082096121,0.377298805,0.01833953
1259,1148,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675D851_632.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1675D851_632_torchvision.jpg,19.10061779,0.80676895,35.94745,0.881898925,1,0.513195435,101705,inf,23.22140299,12.88626099,0.904470401,0.010249093,0.02550573,0.346282655,0.026543029
250,1242,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675W871_633.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1675W871_633_torchvision.jpg,14.80461998,0.72610754,39.45784,0.77571624,1,-0.0772309,63561,1.44832639,56.55698039,29.57626953,1.693646037,0.06208742,0.081416935,0.302902339,0.022079999
679,706,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675W871_633.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1675W871_633_torchvision.jpg,14.13721464,0.13766979,130.99077,0.645756996,0,0.920612758,136919,inf,51.76388753,9.717883301,1.903761008,0.0714486,0.056968954,0.079645609,0.013769123
1100,142,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675W871_633.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1675W871_633_torchvision.jpg,17.42958933,0.67751926,63.936806,0.758841163,1,0.769962576,119988,0.241533104,38.05721639,11.39422607,2.543285225,0.029132381,0.036300695,0.254969535,0.020284993
395,933,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675Z631_634.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1675Z631_634_torchvision.jpg,21.33813909,0.87823933,26.912119,0.876235424,1,0.70020028,126353,0.018083409,40.10435588,7.590386963,1.077684687,0.014707836,0.06159601,0.401936258,0.020384616
1101,269,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675Z631_634.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1675Z631_634_torchvision.jpg,12.48657337,0.3585757,102.51842,0.560312238,0,-0.039043896,26120,inf,50.13439128,38.38699951,4.810928327,0.21438394,0.01110499,0.153959098,0.00573208
680,423,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1676C032_635.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1676C032_635_torchvision.jpg,18.63658837,0.7397275,43.332054,0.885843998,0,-0.002233067,24145,0.04602465,37.04106445,16.04100952,2.101320939,0.019208802,0.047337557,0.397192707,0.002313588
824,320,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1676C032_635.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1676C032_635_torchvision.jpg,6.278427467,0.2794007,51.484276,0.394259714,0,-0.109392087,33856,-0.266243165,101.9988851,88.152948,8.038215509,0.07373281,0.063186302,0.101891548,0.014404583
954,1099,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1676C032_635.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1676C032_635_torchvision.jpg,14.75414196,0.20235337,44.622723,0.789885497,0,-0.017510492,12497,inf,64.12011922,26.15776367,2.126596135,0.03137034,0.005664528,0.078700777,0.016484019
540,778,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1676E351_636.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1676E351_636_torchvision.jpg,10.85711486,0.71280515,36.65486,0.726739079,1,-0.033276565,25685,0.02416001,103.0100891,53.20083008,3.085420744,0.007639152,0.073922666,0.331977162,0.009258684
825,1170,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1676E351_636.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1676E351_636_torchvision.jpg,10.73053159,0.45625132,68.63992,0.829807907,0,-0.031508311,28758,-0.041358154,92.60140991,43.30929565,0.635488014,0.039876997,0.074692395,0.289273853,0.02798134
955,963,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1676E351_636.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1676E351_636_torchvision.jpg,22.66352056,0.8170082,22.842001,0.918944828,1,-0.001955266,32868,0.023331553,72.69406331,11.56564331,1.658072407,0.007745034,0.032642632,0.392914378,0.029938361
396,981,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677A421_637.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1677A421_637_torchvision.jpg,26.40507513,0.91802335,12.42541,0.932592719,1,0.433664064,116506,0.045886764,23.50517782,2.394732666,0.284332192,0.00849159,0.035637089,0.49823706,0.017126533
681,722,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677A421_637.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1677A421_637_torchvision.jpg,24.64453073,0.9119157,14.926694,0.918844093,1,0.431209696,108415,-0.028958138,42.5523702,6.387231445,0.846508072,0.005730057,0.042165582,0.510775099,0.022361987
1260,703,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677D201_638.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1677D201_638_torchvision.jpg,20.93199244,0.84529215,34.285572,0.855841884,1,0.268312095,89764,0.045704267,15.73440959,9.823431396,1.165943004,0.021266546,0.043934425,0.384112889,0.016107427
541,785,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677R182_639.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1677R182_639_torchvision.jpg,9.75391961,0.8786834,12.031185,0.74048206,1,-0.101827683,36832,2.242699662,84.42332764,60.9508728,0.440967466,0.023503328,0.084441632,0.383728879,0.005437483
1102,38,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677R182_639.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1677R182_639_torchvision.jpg,16.82218962,0.73956984,24.985865,0.914465096,1,-0.037370196,18875,3.396819661,1.761627197,21.95270996,0.013943249,0.041304242,0.011352174,0.297323261,0.026841652
956,531,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677S221_640.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1677S221_640_torchvision.jpg,14.25767736,0.4908285,72.74689,0.742383125,1,0.310182643,72170,inf,8.970119222,21.29024658,2.340172456,0.07996723,0.039988367,0.177261,0.017041567
826,1252,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677X752_641.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1677X752_641_torchvision.jpg,10.02000919,0.22983839,72.29924,0.443038362,0,-0.06645186,47671,-0.236194791,97.21729126,53.8838562,4.938625245,0.039407767,0.031614349,0.090473625,0.014569487
827,806,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1678P861_642.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1678P861_642_torchvision.jpg,13.16260655,0.6818396,62.977917,0.731024677,1,0.354767709,94056,0.66755059,87.52109172,34.84754639,0.068707192,0.025193738,0.090807598,0.281560564,0.02016644
957,1069,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1678P861_642.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1678P861_642_torchvision.jpg,18.58540012,0.77319247,54.924732,0.808021572,1,0.539691689,108865,0.358207303,21.43651326,9.908325195,1.434356654,0.018156946,0.053360167,0.306614837,0.020545525
1103,931,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1678P861_642.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1678P861_642_torchvision.jpg,19.37858142,0.7897206,49.307106,0.818833369,1,0.374845654,100933,0.507308552,16.81304728,10.81385498,1.24607999,0.014331485,0.050983759,0.302781585,0.026273009
958,956,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770G201_643.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1770G201_643_torchvision.jpg,14.33372909,0.6979701,41.64331,0.85744135,1,0.629098083,88666,0.496906314,34.10779215,24.03659668,0.4,0.016615018,0.032160848,0.379007932,0.014885702
1104,1184,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770G201_643.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1770G201_643_torchvision.jpg,18.77697563,0.86958045,19.786663,0.88549056,1,0.837467288,112944,0.237258309,17.17738241,13.13092651,0.144648973,0.003943639,0.041022973,0.446063846,0.012142308
1261,420,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770G201_643.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1770G201_643_torchvision.jpg,14.56098665,0.79593956,27.095566,0.867445153,1,0.642551372,91077,inf,23.91796875,24.98883667,1.279959638,0.011338244,0.023256679,0.381353722,0.017006334
251,1215,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770G401_644.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1770G401_644_torchvision.jpg,18.29689366,0.88898647,21.868372,0.849411242,1,0.700160306,113495,0.373821639,35.20813395,9.568469238,0.925556507,0.029483775,0.069091461,0.408279386,0.021283693
828,482,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770G401_644.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1770G401_644_torchvision.jpg,20.03838499,0.90476483,21.16856,0.870522675,1,0.61283911,93787,0.516175669,79.97965088,16.08162231,0.87506727,0.026319735,0.063517777,0.450502573,0.025807986
542,334,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770H151_646.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1770H151_646_torchvision.jpg,16.17824128,0.8580094,26.779408,0.854774442,1,0.143861175,46549,0.010281663,89.98328451,28.33146973,1.391701321,0.025169522,0.062173658,0.413099987,0.021078302
397,965,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770Q971_647.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1770Q971_647_torchvision.jpg,13.9202412,0.497876,60.709816,0.735306284,0,-0.015238947,18018,inf,60.70863851,37.90681152,3.684962084,0.016353648,0.015202757,0.281985906,0.008531072
682,1005,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770Q971_647.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1770Q971_647_torchvision.jpg,17.50129164,0.8379448,39.414345,0.837344842,1,0.658431267,51843,0.148704298,67.2914978,22.72661743,1.979763943,0.01704324,0.078791908,0.43743235,0.034939142
829,534,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770Q971_647.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1770Q971_647_torchvision.jpg,12.07080593,0.26368743,84.78771,0.666487592,0,-0.012436138,46020,-0.027551316,77.49204508,22.53510132,1.638570205,0.023979058,0.057052532,0.131254829,0.015743328
1262,1098,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770Q971_648.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1770Q971_648_torchvision.jpg,16.12328352,0.78577673,38.57899,0.825479768,1,0.251337402,70563,inf,12.26473999,18.70951538,0.863044276,0.027132545,0.024180811,0.300097281,0.011302829
398,1197,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770W061_649.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1770W061_649_torchvision.jpg,18.87818035,0.81067526,55.23753,0.839170527,0,0.818667744,124661,inf,61.46667684,9.942047119,0.420156556,0.019712841,0.08005799,0.421367221,0.043749178
107,374,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_17714084_650.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_17714084_650_torchvision.jpg,19.57776511,0.8523169,24.666742,0.881713411,1,-0.027651599,43653,2.053621468,23.86841227,22.48599243,0.474773728,0.0271246,0.059939151,0.432330422,0.022038461
830,124,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_17714084_650.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_17714084_650_torchvision.jpg,11.80924314,0.7296899,68.8525,0.553141293,1,-0.069781258,53072,1.664036553,93.53196208,42.99257813,5.688252202,0.040434323,0.114652655,0.293415627,0.017838238
959,977,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_17714084_650.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_17714084_650_torchvision.jpg,20.3020772,0.7995022,45.092457,0.854657542,1,-0.024464043,50103,1.826204083,9.653509521,16.672052,2.897113503,0.029375104,0.041437431,0.39089099,0.02034297
1105,254,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_17714084_650.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_17714084_650_torchvision.jpg,15.53554992,0.54719293,89.907585,0.545690177,0,0.448824773,77115,inf,41.22962646,19.81345215,7.317563601,0.049004495,0.038606028,0.187026292,0.02490152
831,192,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1771C021_651.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1771C021_651_torchvision.jpg,17.20771329,0.8549266,26.86031,0.790046649,1,0.335118598,71352,1.019353557,74.68310343,19.32061768,1.130840264,0.018776773,0.065911992,0.389884851,0.030966092
543,131,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1771Y901_652.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1771Y901_652_torchvision.jpg,14.36733592,0.8658881,15.859217,0.888271927,1,0.374303355,58851,-0.18265863,73.84667155,29.00598145,0.104305284,0.012064562,0.0372785,0.420277098,0.005984036
683,1126,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1771Y901_652.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1771Y901_652_torchvision.jpg,15.70312995,0.22524999,62.413074,0.674699285,0,-0.024825346,14813,inf,76.24595133,32.31361694,5.519624511,0.01323304,0.006056594,0.05832077,0.002129052
960,593,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1771Y901_652.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1771Y901_652_torchvision.jpg,21.26766902,0.8376054,18.879364,0.91781929,1,0.138536797,48622,inf,50.02000326,12.25725708,1.218542074,0.007692078,0.014343126,0.429186033,0.015300887
252,1166,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_17724802_653.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_17724802_653_torchvision.jpg,23.11739113,0.6835151,46.261086,0.867887899,0,0.577634285,97987,inf,24.03254801,3.092730713,1.731378425,0.036152974,0.03799129,0.339598132,0.013146914
1106,1117,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_17724802_653.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_17724802_653_torchvision.jpg,13.7440357,0.06098401,91.55116,0.653961305,0,0.002633785,17632,inf,53.56051432,29.1958313,2.777281067,0.07764723,0.005225492,0.019505507,0.002873634
1107,346,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1772C391_654.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1772C391_654_torchvision.jpg,14.69079085,0.20855135,58.937634,0.73320359,0,-0.023103041,14965,inf,49.96161906,26.8520874,2.188129892,0.054895114,0.008705952,0.105305147,0.004894064
1263,108,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1772C391_654.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1772C391_654_torchvision.jpg,19.38684183,0.8063374,21.310059,0.92001823,1,0.087607745,31685,inf,6.606901042,11.29562378,0.632827789,0.015740776,0.016638924,0.41397448,0.009631607
108,1179,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1773A891_655.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1773A891_655_torchvision.jpg,16.50537807,0.106796704,34.116367,0.825879685,0,-0.017331387,15618,inf,79.79223633,20.76292114,0.804164628,0.036319844,0.010229931,0.029631309,0.005100106
544,1211,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1773A891_655.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1773A891_655_torchvision.jpg,12.80758225,0.21179658,34.567863,0.87477051,0,-0.046250896,16195,-0.165976796,104.8619507,44.852948,0.405265411,0.013565714,0.02331068,0.18926846,0.00487911
1108,26,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1773A891_655.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1773A891_655_torchvision.jpg,22.50531374,0.47143012,36.523384,0.93397629,0,0.003113433,12730,0.018353177,46.82166341,9.511975098,1.137585616,0.012225028,0.016749372,0.217225434,0.005167008
1109,1171,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1774E441_656.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1774E441_656_torchvision.jpg,12.2715664,0.4913874,32.75872,0.703035267,1,0.009064156,63072,inf,29.3159729,32.94415894,1.234203767,0.03831122,0.018457402,0.188978227,0.009174136
1264,864,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1774E441_656.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1774E441_656_torchvision.jpg,14.1479447,0.66449815,24.02301,0.714689511,1,0.055840457,78581,inf,18.38117065,26.19888916,0.601797945,0.03369057,0.020822301,0.233311195,0.009106835
253,763,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1774H261_657.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1774H261_657_torchvision.jpg,19.26092859,0.92917395,12.473228,0.900092564,1,-0.083630836,26680,2.682123912,40.69594523,24.84758301,0.892936644,0.016380697,0.053482107,0.415738173,0.02387221
399,776,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1774H261_657.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1774H261_657_torchvision.jpg,14.10698712,0.87285113,21.60006,0.836910385,1,0.036101556,47915,1.314376672,49.23042603,28.03602295,0.81130137,0.019946203,0.078734829,0.344940307,0.026707091
684,345,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1774H261_657.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1774H261_657_torchvision.jpg,14.3075049,0.76629585,58.09121,0.741058401,1,0.542266583,83845,0.488977974,54.73128459,16.45550537,2.485732632,0.017417388,0.081376657,0.268726208,0.015099448
832,1255,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1774H261_657.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1774H261_657_torchvision.jpg,8.147344535,0.74279314,61.110435,0.612098038,1,0.010615264,62034,1.027592809,80.13483683,48.79104614,1.794037427,0.03069775,0.111621212,0.221584305,0.026361416
961,498,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1774H261_657.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1774H261_657_torchvision.jpg,16.51484406,0.6183536,69.82024,0.824651128,1,-0.054596572,35368,1.905154814,24.11563924,27.41002808,1.501755137,0.012497605,0.064497919,0.258790879,0.020862783
1110,373,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1774H261_657.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1774H261_657_torchvision.jpg,19.06313746,0.7343086,45.187313,0.901357886,1,0.020072157,46241,1.850643385,9.757672119,18.94039307,0.872566047,0.027521813,0.042680592,0.365577477,0.031245759
1265,1233,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1774H261_657.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1774H261_657_torchvision.jpg,15.3007021,0.86071026,31.943024,0.84994467,1,-0.077375972,34876,2.418697589,32.45060221,30.59992065,1.550684932,0.021749265,0.069391477,0.33620605,0.033290554
833,93,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1775D511_658.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1775D511_658_torchvision.jpg,14.46414135,0.8397053,52.506115,0.730276852,1,0.39332872,99752,0.531696148,73.09243978,26.81276245,3.132656556,0.02656119,0.094913663,0.37111919,0.015179074
1111,728,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1775D511_658.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1775D511_658_torchvision.jpg,14.51362424,0.72005624,73.34583,0.740114637,1,0.5388453,103646,inf,24.20585124,17.33907471,2.275452544,0.07692543,0.037421525,0.239542181,0.034691527
1112,205,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1775F161_659.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1775F161_659_torchvision.jpg,21.97676635,0.68422014,48.908806,0.896100434,1,0.52812733,57024,-0.005626813,50.57555745,8.454754639,2.219025196,0.010461018,0.028960428,0.365718681,0.010062751
545,256,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1775G332_660.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1775G332_660_torchvision.jpg,15.65320782,0.7976862,23.387505,0.897845961,1,0.308308234,60994,0.638935217,93.51787109,27.3637146,0.168352495,0.010027981,0.036198824,0.373075288,0.016292467
