,Unnamed: 0,original,gen,PSNR,CS,CPL,SSIM,label,machine_labels,VIF,SSS1,KL,TSI,WD,Hist_cor,Hist_int,MSE
3699,3293,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2279P971_356.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2279P971_356_torchvision.jpg,20.42514912,0.89854723,27.395624,0.850919617,1,-1.0,0.414962875,0.029740402,0.664531509,0.74680773,11.98223267,0.175167425,98446,38.56687419
3700,784,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175W952_829.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2175W952_829_torchvision.jpg,17.37397566,0.8487971,26.283361,0.853584602,1,-1.0,0.386573241,0.008364525,0.892449185,0.725354697,25.28180542,0.41584785,77412,90.2098938
3701,1255,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074G201_738.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2074G201_738_torchvision.jpg,17.24163647,0.8801258,25.015133,0.867397846,1,-1.0,0.362938722,0.009452176,1.20167387,0.410353474,26.24142456,-0.041445256,62940,27.58638713
3702,727,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2273X442_284.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2273X442_284_torchvision.jpg,18.13651145,0.86971414,35.618145,0.643728861,1,-1.0,0.412453423,0.015068784,1.322287531,4.343505382,23.41213379,0.253408158,54457,83.41807454
3703,3026,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1679Z341_181.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_1679Z341_181_torchvision.jpg,23.06001269,0.9106961,23.654703,0.87091003,1,-1.0,0.418850255,0.025560468,1.616813901,1.381121575,9.128466797,-0.003641593,87175,15.95803019
3704,1088,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374A201_423.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2374A201_423_torchvision.jpg,16.58671852,0.8482422,45.998924,0.784490456,1,-1.0,0.415122679,0.100027114,0.110583305,1.145144325,24.3798645,0.510768458,84145,76.89866536
3705,3221,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274Q121_301.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2274Q121_301_torchvision.jpg,17.32052616,0.5088545,76.170425,0.852861636,0,-1.0,0.298289491,0.020388087,2.579676755,3.821251223,15.81193237,0.019634434,39895,3.538608805
3706,925,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2268X895_254.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2268X895_254_torchvision.jpg,16.54514116,0.9051036,18.01208,0.887252007,1,-1.0,0.466409032,0.003375931,inf,1.563313356,19.4644165,0.462719632,79005,72.43745321
3707,2718,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_28721031_559.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_28721031_559_torchvision.jpg,14.10204863,0.5623409,49.983856,0.785780246,1,-1.0,0.297258984,0.035558753,inf,1.21236546,21.04376831,0.889272651,113779,31.46893514
3708,1343,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1974Z462_701.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1974Z462_701_torchvision.jpg,21.50303606,0.8458616,20.471872,0.894818605,1,-1.0,0.406947489,0.006485049,0.31845498,0.099437378,4.500720215,0.726241206,111931,28.12597453
3709,3528,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2578W741_513.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2578W741_513_torchvision.jpg,13.00354722,0.8334701,26.267145,0.814371224,1,-1.0,0.295989909,0.009183593,1.481725118,0.102140411,38.53895874,-0.06314847,49971,44.68974202
3710,2674,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175Q441_819.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2175Q441_819_torchvision.jpg,17.51942525,0.89508826,15.239433,0.884525733,1,-1.0,0.368789458,0.009237667,1.531340318,0.149125489,20.09937744,0.212847855,49507,53.72767334
3711,2923,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D093_20200512_OH01_DG06_2_12.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074D093_20200512_OH01_DG06_2_12_torchvision.jpg,17.234634,0.6451731,22.987726,0.887644609,1,-1.0,0.183534117,0.006067178,inf,0.159130382,9.56965332,0.559525622,102671,27.09489339
3712,3457,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2470D142_460.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2470D142_460_torchvision.jpg,12.4408303,0.23066846,109.087585,0.471445182,0,-1.0,0.064633429,0.10784841,0.490386735,6.480106409,24.63117065,0.288790164,90285,52.57405599
3713,4037,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2273B242_838.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2273B242_838_torchvision.jpg,24.36838961,0.83664405,22.578642,0.935508741,1,-1.0,0.339649399,0.008125889,0.304955762,0.146801614,4.331713867,0.77674672,111191,14.96326497
3714,3385,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2373Q203_416.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2373Q203_416_torchvision.jpg,17.83701632,0.67151445,83.48245,0.706129808,0,-1.0,0.338411138,0.032905884,0.284768095,3.648324364,19.60741577,0.740394379,73500,81.39687703
3715,291,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_24683302_455.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_24683302_455_torchvision.jpg,11.43058846,0.52418005,66.01231,0.697276857,0,-1.0,0.233157739,0.03635355,-0.266634248,2.777226027,40.40797119,0.080767595,83027,85.15999552
3716,2574,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_3076S741_581.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_3076S741_581_torchvision.jpg,25.14382097,0.93370754,6.0765734,0.95009556,1,-1.0,0.492736606,0.007603715,inf,0.039567025,10.65307007,0.361274223,71917,2.997601318
3717,882,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074G763_742.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2074G763_742_torchvision.jpg,20.0268379,0.7637698,25.20343,0.898668879,1,-1.0,0.375674759,0.006818091,0.513716766,1.498299902,10.00235596,0.083760724,36165,11.27921956
3718,1344,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1978H273_187.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_1978H273_187_torchvision.jpg,14.24003532,0.8287812,36.371056,0.696840307,1,-1.0,0.378143817,0.02497899,1.533190636,2.511631605,34.4742981,0.17873082,59271,94.46316732
3719,2533,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2276D734_336.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2276D734_336_torchvision.jpg,13.96091746,0.7889325,32.15632,0.846360566,0,-1.0,0.38380463,0.019276062,0.860877169,2.08444227,20.11127319,0.195237913,76946,53.40496826
3720,589,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2976P562_577.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2976P562_577_torchvision.jpg,15.58905607,0.7207581,75.902824,0.776079235,0,-1.0,0.361460186,0.035854578,0.842648056,5.622566047,28.99959106,0.51649582,65311,78.53585815
3721,592,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275D513_315.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2275D513_315_torchvision.jpg,15.15605366,0.8529785,40.889744,0.703893072,1,-1.0,0.382079558,0.043437045,0.885516255,2.756439579,26.85082397,-0.145322158,72957,83.14976807
3722,2080,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X941_20200513_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\1974X941_20200513_OH01_DG06_2_5_torchvision.jpg,18.12216999,0.7751977,35.61217,0.885303343,1,-1.0,0.403575689,0.01202044,0.039211145,0.960151663,14.50513306,0.398766098,99151,32.5295634
3723,951,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1678F614_20200514_OH01_DG06_2_28.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1678F614_20200514_OH01_DG06_2_28_torchvision.jpg,11.4958046,0.21784776,70.342766,0.690451519,0,-1.0,0.078719851,0.08478861,0.675220746,3.031971624,16.04113159,0.440621687,88946,68.12298177
3724,1214,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_21771203_234.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_21771203_234_torchvision.jpg,15.24677317,0.2905934,101.54234,0.665241865,0,-1.0,0.174376812,0.027111793,3.220691781,3.215875734,21.28192749,-0.064753456,39494,95.70956624
3725,2317,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2180D691_240.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2180D691_240_torchvision.jpg,17.70050064,0.8934793,14.6653595,0.915081171,1,-1.0,0.38377597,0.004246694,1.492764046,0.307705479,19.04090576,0.095070358,49709,48.5112203
3726,2969,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_41.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\2074P352_20200512_OH01_DG06_2_42_torchvision.jpg,12.0501877,0.19412263,79.772766,0.467255262,1,-1.0,0.010129556,0.040825594,inf,1.341701321,12.98423462,0.077429016,35440,29.60875854
3727,3854,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2068C701_714.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2068C701_714_torchvision.jpg,10.4545759,0.7843418,44.91323,0.656649883,1,-1.0,0.285782902,0.015446685,1.470343618,0.10991316,53.1807312,-0.146348196,63984,88.69822591
3728,1197,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2571H741_501.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2571H741_501_torchvision.jpg,19.93201696,0.7361798,18.12473,0.906018858,1,-1.0,0.378824529,0.008622713,inf,0.172847358,9.663031006,0.828823301,96149,31.47404989
3729,118,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1974Y191_699.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1974Y191_699_torchvision.jpg,16.39492274,0.7220395,16.669353,0.892436936,0,-1.0,0.317614823,0.057660833,0.169265149,0.467942759,14.17940063,0.12316143,39581,28.86168009
3730,1273,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2974R652_573.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2974R652_573_torchvision.jpg,19.1022921,0.86533064,32.818756,0.746943855,1,-1.0,0.377175029,0.012604067,0.788183516,2.629971869,17.1015686,0.442848843,76311,67.44322917
3731,445,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174A062_794.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2174A062_794_torchvision.jpg,17.61323614,0.876201,14.858019,0.896853228,1,-1.0,0.447196762,0.003495164,-0.030685968,1.40432363,22.17672729,0.084853994,35884,82.36153564
3732,2049,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1977D481_710.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1977D481_710_torchvision.jpg,16.7672603,0.86063254,26.032124,0.84192177,1,-1.0,0.521816409,0.06258174,1.339722827,1.729733366,25.62595825,0.163486948,63617,75.64898071
3733,3613,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2976B021_576.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2976B021_576_torchvision.jpg,27.10617232,0.9023012,14.098798,0.934819405,1,-1.0,0.43692844,0.007978707,inf,0.993823386,6.056195068,0.03021701,58458,11.36305949
3734,861,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778D521_20200514_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1778D521_20200514_OH01_DG06_2_15_torchvision.jpg,19.29567672,0.5802195,52.150684,0.823308891,0,-1.0,0.264567597,0.026358165,0.127173048,1.256243885,9.428515625,0.134515951,63948,18.28033447
3735,1000,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1577G301_619.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1577G301_619_torchvision.jpg,15.60839063,0.8489282,34.711468,0.801749646,1,-1.0,0.387043125,0.043785017,0.680504672,2.271581458,24.57728271,0.474915269,90164,68.07787679
3736,1591,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2268F473_251.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2268F473_251_torchvision.jpg,16.81611389,0.87612617,28.958948,0.830595074,1,-1.0,0.373324694,0.009622238,0.465319227,1.668065068,18.06483765,0.722864157,100187,49.84377238
3737,961,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2578R432_512.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2578R432_512_torchvision.jpg,20.12675278,0.7324075,29.973145,0.89029883,1,-1.0,0.368313622,0.012577676,inf,0.212738503,15.10062866,0.121429528,46805,57.7644694
3738,3596,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2873G711_563.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2873G711_563_torchvision.jpg,21.68458602,0.9171071,11.156774,0.912630476,1,-1.0,0.446612942,0.0058639,3.28955684,0.207711595,14.15626831,-0.022141778,41558,31.82978516
3739,2735,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1678F614_20200514_OH01_DG06_2_28.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1678F614_20200514_OH01_DG06_2_28_torchvision.jpg,14.37227441,0.88448083,15.621084,0.857143896,1,-1.0,0.438411182,0.0250127,0.753794356,0.289774951,25.71618042,0.459457493,88938,66.26061401
3740,799,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1679Z581_182.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_1679Z581_182_torchvision.jpg,19.07598638,0.807311,45.054787,0.778833064,1,-1.0,0.392528747,0.087212875,1.020625692,1.552776419,14.44795532,0.078415067,74076,33.92764689
3741,2429,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2276D734_336.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2276D734_336_torchvision.jpg,22.13641892,0.9200057,14.947101,0.903194663,1,-1.0,0.527240329,0.01855917,0.642078941,0.447584393,12.67102661,0.519950419,86851,65.64186401
3742,1717,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2080H201_206.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2080H201_206_torchvision.jpg,9.871154427,0.5152454,118.18034,0.542553519,0,-1.0,0.133280927,0.03389186,0.788425222,6.330699609,20.45896606,-0.035356909,81233,46.21975911
3743,855,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P282_20200512_OH01_DG06_2_25.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074P282_20200512_OH01_DG06_2_25_torchvision.jpg,15.8491472,0.76456624,28.433008,0.865601081,1,-1.0,0.410440107,0.03390039,0.225162726,0.941615705,20.9324585,0.339649835,85737,28.44804484
3744,3034,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_18792271_184.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_18792271_184_torchvision.jpg,20.35979784,0.8580516,15.672501,0.890900559,1,-1.0,0.410499292,0.02166531,0.730358985,0.725116194,10.72261963,0.334268749,80914,46.13333333
3745,776,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275S251_330.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2275S251_330_torchvision.jpg,24.95382806,0.88687736,17.478094,0.918918241,1,-1.0,0.410087303,0.017660037,-0.035919388,0.194526663,5.073468018,0.722786421,115702,39.33861287
3746,2318,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074H422_746.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2074H422_746_torchvision.jpg,16.96183512,0.5599603,62.522327,0.83570331,0,-1.0,0.274950555,0.008159707,0.280905456,1.211179061,22.6803772,0.311895608,48404,83.49648234
3747,1903,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X582_20200513_OH01_DG06_2_16.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1974X582_20200513_OH01_DG06_2_16_torchvision.jpg,12.55775808,0.8178378,28.235983,0.771766109,1,-1.0,0.37726846,0.021518221,0.21373534,2.440869618,13.51899414,0.635607566,122765,60.59025269
3748,1391,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374H642_427.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374H642_427_torchvision.jpg,8.977051956,0.062487476,93.53054,0.447803019,0,-1.0,0.012738401,0.0854924,inf,5.787444961,49.11820068,-0.072246802,23844,65.20411784
3749,3878,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074E222_732.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2074E222_732_torchvision.jpg,24.82212783,0.9179974,14.340045,0.935521991,1,-1.0,0.453987121,0.00958812,2.389106799,0.246330724,10.5112915,0.075925466,51771,9.844177246
3750,2728,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2678B742_534.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2678B742_534_torchvision.jpg,17.23577444,0.8921301,23.00513,0.837030602,1,-1.0,0.416946321,0.027609043,1.637672343,1.155393836,24.57029419,0.09281405,55672,72.82296549
3751,3902,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074R111_752.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2074R111_752_torchvision.jpg,18.06910772,0.6959204,63.62742,0.850204587,1,-1.0,0.361488734,0.02077516,inf,1.509668542,13.88530884,0.431658975,97349,59.86779785
3752,377,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1572S751_608.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1572S751_608_torchvision.jpg,11.60912679,0.86377466,15.18663,0.844134525,1,-1.0,0.39833549,0.016021647,1.337606772,0.085261742,50.59764404,0.119072627,50793,94.97953491
3753,2192,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_8.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074D022_20200512_OH01_DG06_2_8_torchvision.jpg,16.66692918,0.62771285,50.892937,0.865499764,1,-1.0,0.352416282,0.01743385,inf,1.358659491,13.68842163,0.134652702,59411,12.6645223
3754,3897,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074H422_746.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_2074H422_746_torchvision.jpg,23.9827042,0.8573709,17.991713,0.934470564,1,-1.0,0.4179468,0.006483643,inf,0.168694961,8.572399902,0.392577135,69146,38.63968506
3755,1482,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2774Z611_548.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2774Z611_548_torchvision.jpg,12.99779283,0.8723654,46.67523,0.675752676,1,-1.0,0.346858767,0.039815992,0.737578967,2.451663405,37.15296021,0.187859793,91416,78.34528402
3756,844,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2070A531_715.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2070A531_715_torchvision.jpg,12.22147815,0.43977037,54.867104,0.710322129,0,-1.0,0.105509799,0.005114947,inf,3.931531311,24.54630127,0.743400782,45987,66.97402751
3757,3511,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_25693893_494.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_25693893_494_torchvision.jpg,21.74507059,0.8794635,25.152159,0.887770201,1,-1.0,0.431241072,0.019553844,0.262604409,0.930026908,8.071325684,0.935263245,121200,50.97335815
3758,1563,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2073B364_723.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_2073B364_723_torchvision.jpg,17.04628297,0.6821748,80.8849,0.808807677,1,-1.0,0.344820178,0.054579552,inf,0.210971135,15.64321289,0.538515477,123523,21.21960449
3759,3823,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1973W411_694.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1973W411_694_torchvision.jpg,21.0001452,0.70276636,42.54712,0.890453896,1,-1.0,0.381556883,0.04679108,0.34065011,2.314713796,5.847131348,0.752766319,106303,10.612854
3760,344,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075Z072_771.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2075Z072_771_torchvision.jpg,14.70330491,0.77064294,34.542297,0.77915042,1,-1.0,0.332434245,0.027048508,inf,3.520939335,17.4484436,0.171996381,83772,41.79470418
3761,4002,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175R671_823.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2175R671_823_torchvision.jpg,14.54638815,0.23458679,52.885975,0.817577012,0,-1.0,0.108902424,0.022429844,-0.122408377,1.401106898,26.80961914,-0.022739908,19908,87.39071045
3762,2637,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P713_20200513_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074P713_20200513_OH01_DG06_2_5_torchvision.jpg,18.58107398,0.56733936,51.326294,0.812202646,1,-1.0,0.20047485,0.018430755,inf,1.720437867,10.34231567,0.621693951,90894,25.69738566
3763,2861,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X882_20200513_OH01_DG06_2_20.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1974X882_20200513_OH01_DG06_2_20_torchvision.jpg,10.47012486,0.5001077,87.9266,0.670301086,1,-1.0,0.177762062,0.048498683,inf,3.989255137,48.3789978,-0.103124259,20799,51.88664347
3764,773,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1579Z231_622.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1579Z231_622_torchvision.jpg,16.72938349,0.78809875,35.187298,0.861965984,1,-1.0,0.349812252,0.008878917,0.399934619,0.45883684,14.52321167,0.681518132,105289,9.578574626
3765,908,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1970Y932_20200429_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1970Y932_20200429_OH01_DG06_2_11_torchvision.jpg,12.88691975,0.8043406,33.215935,0.66252707,1,-1.0,0.40392857,0.010121197,1.805274629,4.267857143,45.01365356,0.155676482,42642,101.242334
3766,2136,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X941_20200513_OH01_DG06_2_3.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1974X941_20200513_OH01_DG06_2_3_torchvision.jpg,13.43508588,0.8514319,18.260595,0.835806515,1,-1.0,0.507945885,0.002422242,0.275589792,0.791738014,45.02119141,-0.050937547,61151,103.1355082
3767,1378,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2479R191_484.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2479R191_484_torchvision.jpg,12.08922748,0.670169,69.336296,0.756113852,1,-1.0,0.279308237,0.033174425,inf,2.875819472,35.47550049,0.387535683,75908,17.73816121
3768,2014,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275E151_319.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2275E151_319_torchvision.jpg,25.89297213,0.8897318,18.394247,0.893061675,1,-1.0,0.39747844,0.01439976,0.015007273,0.548587329,3.064501953,0.113819996,76983,16.80569255
3769,437,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274W692_306.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2274W692_306_torchvision.jpg,15.53400469,0.8371861,48.497295,0.723422708,1,-1.0,0.35941486,0.029673131,0.867315373,0.794129159,27.18387451,0.143123364,84412,79.6052002
